fullvisitorID,TARGET
id_5060826826167748866,Pos
id_5743513802008051917,Neg
id_7637961839770640421,Pos
id_5609153038714014286,Pos
id_8962222539136396443,Pos
id_6696605592324473507,Neg
id_5728513598666929907,Neg
id_517186146407759982,Neg
id_7521294984522338653,Neg
id_2690137627625051705,Pos
id_6545067012841541100,Pos
id_3998469212415342990,Pos
id_9158340581351613896,Pos
id_4750019516336030699,Neg
id_8061374374536612920,Pos
id_6247875324863898602,Neg
id_5252404250423252621,Neg
id_6701168501155370106,Pos
id_812769115725475869,Pos
id_953091937874693050,Pos
id_8420844703211845277,Pos
id_5579433694685093953,Neg
id_3281637603050210921,Pos
id_3357646116028098796,Pos
id_8240794945397257080,Neg
id_8311721124792599717,Neg
id_1469891050361849979,Neg
id_5085705604616220400,Pos
id_4949466819625703263,Pos
id_540064689874159075,Neg
id_3036964113748366692,Neg
id_3521188192809397332,Pos
id_5742400477766936592,Neg
id_3404093902413419426,Pos
id_5804335795959908101,Pos
id_1883127927130549850,Pos
id_8877130634186155413,Neg
id_1240333896027690557,Neg
id_4676373849548521143,Pos
id_7312815721494801849,Neg
id_4328762999318849989,Pos
id_403117145080875736,Neg
id_729178383448055429,Pos
id_3464668373104059247,Pos
id_8994416999814483481,Pos
id_8574682400163670424,Pos
id_1152957167257803044,Pos
id_1990236560268643222,Pos
id_1672675242594334449,Pos
id_619165506286968502,Pos
id_4462429833345790710,Neg
id_2195165526048361079,Pos
id_7832893053668636419,Neg
id_1556792523819689875,Pos
id_2058303167641302401,Neg
id_9097514704652790121,Pos
id_5649975332771408099,Pos
id_2905932714609883183,Neg
id_5092827957473646376,Neg
id_2087536132397874064,Neg
id_4632678518727265627,Neg
id_3777298780586909298,Neg
id_5576011877056328373,Neg
id_3185873082323777337,Neg
id_3067335730169912030,Pos
id_5385395576282122873,Neg
id_1574515560337980741,Neg
id_8189230689030917193,Pos
id_5797811427108367968,Neg
id_6070868486851867468,Neg
id_3765283901634362358,Neg
id_7066156978043574263,Neg
id_303126449551450816,Neg
id_4336159091922491938,Neg
id_2297810330979875280,Pos
id_2194138539243947279,Pos
id_5554912974770063990,Pos
id_5022336214019660585,Pos
id_2286848079798619202,Pos
id_3474168110620536862,Pos
id_96064306680703635,Pos
id_773214760442002181,Pos
id_4513950147902025500,Neg
id_3421988703261713487,Neg
id_6378513116014768745,Neg
id_2710301854832472009,Pos
id_5844393650263290641,Pos
id_6161384574830765401,Pos
id_3449642640469998469,Pos
id_7392651033155827077,Neg
id_5811374096307845987,Pos
id_5385703495372159162,Neg
id_5541092766448375883,Pos
id_1546567001258303678,Neg
id_3334191059104846868,Neg
id_2026926464452524147,Neg
id_3174928917248005214,Pos
id_7341151566365994227,Pos
id_5926158841048497301,Neg
id_4484982418850629884,Neg
id_1851826239841718760,Neg
id_2407513936137174534,Neg
id_9061868993042432860,Pos
id_839424868180929835,Neg
id_5338070667388769879,Pos
id_9172837719475562484,Neg
id_6417498890650231114,Pos
id_4085473082188827985,Neg
id_3723829650386470601,Pos
id_668491788341687870,Neg
id_4868042851107733079,Pos
id_1568418493484842624,Neg
id_5533935946478059872,Pos
id_5516602944524992333,Neg
id_5525515942265456682,Pos
id_4125949824649360924,Pos
id_4187706781442991804,Pos
id_9179143684947609681,Neg
id_7634002318007351787,Pos
id_126626203040547036,Neg
id_6237848530439312630,Neg
id_5517763569242234107,Pos
id_872906045215257913,Pos
id_7620915260600720301,Pos
id_4541569914354354239,Neg
id_5570921370154835374,Pos
id_7601408528459554318,Pos
id_2560851720375560609,Neg
id_2522789230570722281,Pos
id_6033248211282397451,Neg
id_7226131208303935800,Pos
id_8983486299453188742,Pos
id_8736850362278386231,Pos
id_6427590869791236732,Neg
id_3709305204863108319,Pos
id_2231427179013525099,Neg
id_7888727267741028968,Pos
id_7395053058035582604,Pos
id_5575468138496109431,Pos
id_448065197603231246,Pos
id_1806784638605168375,Neg
id_4817807496272168277,Pos
id_8582438230626835708,Pos
id_5477340612661042033,Pos
id_833598934022109515,Neg
id_390897782735032938,Neg
id_6876694687734474002,Pos
id_1787965316011567589,Pos
id_5104986524555453177,Neg
id_260190662216258222,Pos
id_4741888103864986642,Neg
id_2952971406885270087,Pos
id_4248082008602100247,Pos
id_3076905552957457597,Pos
id_3218266644790806134,Neg
id_7764365712294436208,Pos
id_3632218242778165002,Neg
id_437322281808410036,Pos
id_2716794380800568520,Pos
id_7911671421116063546,Neg
id_3009969909282765496,Pos
id_2894972417526366521,Neg
id_7838677013106413654,Neg
id_8685191912982362042,Pos
id_4193267763366161580,Pos
id_2988252213874306454,Pos
id_8767373414952089188,Neg
id_6909869058085129909,Neg
id_8140698297317809502,Pos
id_9363730319336460,Pos
id_4651268485803814961,Neg
id_4204117593782512468,Pos
id_786290144132540526,Neg
id_4450983367537558924,Neg
id_3372650704535881812,Neg
id_5777850549419909555,Neg
id_2341444565893428846,Neg
id_4550086924690063601,Pos
id_6809566689657336747,Pos
id_176675366747497151,Neg
id_7111597366966777184,Pos
id_6396792153229747650,Pos
id_5583137635827462269,Pos
id_1399766230260879210,Pos
id_370282360583454668,Neg
id_9099241912958645677,Neg
id_8289359811361229782,Neg
id_5351466073383714412,Pos
id_5095282608591231746,Pos
id_3099788769341773296,Pos
id_3489461561447263390,Neg
id_3249585838372395151,Pos
id_8827667935381370804,Pos
id_6708523332006211036,Neg
id_7444394612971998263,Pos
id_7553163534486079080,Pos
id_7723193339753436806,Pos
id_5861233366627362060,Pos
id_6802017206596067121,Neg
id_7028514063595226845,Pos
id_2202481298462011462,Neg
id_4702974939949760882,Neg
id_7063233101745399131,Neg
id_1022401079260617659,Pos
id_5855027284912687785,Pos
id_963453232930836561,Neg
id_6030386590544302177,Pos
id_7084231231215952918,Neg
id_531354062405598293,Neg
id_679346759834933313,Neg
id_3842961206974992274,Neg
id_741137595331630507,Pos
id_1716880403211735388,Pos
id_1730164256023908220,Neg
id_4485685011074151759,Neg
id_6507088893371179133,Neg
id_4506911980696937196,Neg
id_5705332719571571488,Pos
id_4413329741444472257,Pos
id_1314416549962599107,Pos
id_5772197607950346956,Pos
id_7465131432362121524,Pos
id_1892748336050819978,Neg
id_1839283664029036288,Neg
id_8508946259251943505,Neg
id_7729886200169576608,Pos
id_1988827832494496312,Neg
id_777338307003203493,Neg
id_7209244951645566289,Pos
id_3859390496263524146,Neg
id_1429790027346679058,Pos
id_8762170504458138548,Neg
id_7086795073290198737,Pos
id_4442348297139812999,Neg
id_5698066236200610535,Pos
id_8670227658517080048,Neg
id_2446857747833149432,Pos
id_6808178088079108724,Pos
id_8263145688921574815,Neg
id_274545873146531218,Neg
id_849759714837248155,Neg
id_9029772204227589322,Pos
id_939362645418385671,Neg
id_2373167112741272562,Neg
id_2156432299790962156,Pos
id_2327279570476484407,Pos
id_325915752182353631,Pos
id_2666120484039074595,Pos
id_367952486890165584,Pos
id_2920813260168227452,Pos
id_5726038524980281014,Pos
id_2263628142266058445,Pos
id_732452505742294055,Pos
id_2957184202871519614,Pos
id_4330427642744271172,Pos
id_4306732956712780094,Pos
id_6102714909254092038,Pos
id_4108645410003195769,Neg
id_2742651801913516750,Neg
id_1861604355664841423,Pos
id_3972970309412015707,Neg
id_1635846593820514828,Pos
id_7349918341936611556,Pos
id_3501657443203795223,Neg
id_2699541475701652005,Pos
id_6377257890349238072,Neg
id_7367693871546085012,Pos
id_6784734017685968789,Neg
id_2045194991879568487,Pos
id_4909089411167061925,Neg
id_8476129350439843752,Neg
id_4927286204054809110,Pos
id_3017840814809543837,Pos
id_28293098592785528,Neg
id_2043945164990933024,Pos
id_3833875461362843257,Pos
id_2204939724861841031,Pos
id_2205351285806449779,Neg
id_5176027044570692423,Neg
id_7573162534302887113,Neg
id_2658181782453493193,Neg
id_5799325463210829021,Pos
id_4716453852994834040,Neg
id_476883332920832642,Neg
id_4202732505485292737,Pos
id_6591118116041353463,Neg
id_2849105929299008824,Neg
id_6094351289372395881,Pos
id_6290010848120178066,Neg
id_3068419307463079881,Pos
id_6186061116158635490,Neg
id_9115054015450676788,Pos
id_2700547550309754591,Pos
id_6186039576870151702,Neg
id_1833853180389341201,Pos
id_6728167954066510089,Pos
id_8078121912306725619,Neg
id_8852435134877731490,Pos
id_6765639125659045245,Pos
id_6124697531125879051,Neg
id_9106584430140017457,Neg
id_2977969014197750966,Neg
id_795935249115186881,Neg
id_17338720084555977,Pos
id_6563204522290199050,Pos
id_1941857039354901921,Pos
id_6020804844921337847,Neg
id_6272464626813269353,Neg
id_5372749856833937487,Pos
id_1325520633853175705,Neg
id_3175934643968695223,Pos
id_5627138094007462551,Pos
id_572462951037746820,Neg
id_7388997867113386735,Pos
id_7470609186406801175,Neg
id_1286044889360123315,Neg
id_5616917111226854278,Neg
id_6305658032455341578,Neg
id_5807097597372329683,Neg
id_1716051401469129664,Pos
id_7760503669108602064,Pos
id_1889713447732136002,Pos
id_5127001204065357878,Neg
id_8779551004443626864,Neg
id_5301147426248583867,Pos
id_1620776446930805974,Pos
id_5867098436524470886,Pos
id_6875164854749509692,Pos
id_3933244529092988761,Pos
id_6735890240840902910,Pos
id_2316194517589082742,Pos
id_3180238892682681811,Pos
id_6810504083449815244,Pos
id_6072306184312120465,Neg
id_5517933181795358669,Pos
id_5105950014572861379,Neg
id_5886132245523641896,Neg
id_2957141682696492316,Pos
id_414362516220804119,Pos
id_3840734292201442726,Pos
id_7008197094463049192,Neg
id_1523976461122025829,Pos
id_710727238303493372,Pos
id_2622504923639586008,Pos
id_6528597372331302140,Neg
id_6132209128282100853,Neg
id_8740409472832438426,Neg
id_4156281463513030494,Pos
id_542426350649511703,Pos
id_4483829327501713490,Neg
id_593977417175878320,Pos
id_3531653099662787788,Pos
id_7670053019366012618,Neg
id_4617109665969995300,Pos
id_4582307202408640785,Pos
id_2011667154317303437,Pos
id_4482621887646624835,Pos
id_4952961286621243118,Neg
id_6314047980478939981,Pos
id_2548995269883982478,Pos
id_367813274121411178,Neg
id_9035720523475941855,Neg
id_1234020483079357953,Pos
id_6211421167165715408,Pos
id_2172301095853991059,Neg
id_2690681615296138892,Pos
id_7041415574118975001,Neg
id_3182635643349986092,Neg
id_2625385987703640087,Pos
id_5762120154386156239,Pos
id_465687469894448693,Pos
id_26987793607195551,Neg
id_3032343386063262009,Pos
id_2889500616409864604,Neg
id_711818598086282845,Pos
id_1084075418065239338,Neg
id_4933141236621606990,Neg
id_1944138534571882185,Neg
id_7915450326620494244,Pos
id_5169846651052534130,Pos
id_6503245821059849145,Pos
id_5843157786311296673,Pos
id_5575212222867132702,Neg
id_2625373858715818340,Neg
id_6188465000761223595,Neg
id_5681436900219543826,Neg
id_1781610628429477501,Neg
id_4936371331194912784,Pos
id_8826734948222455260,Pos
id_1287784355406683145,Pos
id_5816981339324296320,Neg
id_5827685832340472486,Neg
id_3144731762393391248,Pos
id_5336398795530165055,Neg
id_5609460244843161080,Pos
id_6097031052608402089,Pos
id_6752378654651702105,Neg
id_951199257461850156,Pos
id_9185828951862199885,Neg
id_2859143602877810767,Pos
id_2316565645712448732,Neg
id_8740411259537527489,Pos
id_6085603295689376045,Pos
id_1036130088250317854,Pos
id_2008404417991079644,Pos
id_3028704170080009871,Neg
id_2997138183387706875,Neg
id_5582419341198263136,Pos
id_1770310011126471209,Neg
id_8688480028275678467,Pos
id_5145908191271789689,Neg
id_5474432975633806693,Neg
id_3365956216323613096,Pos
id_7583410747180748803,Neg
id_1609226566904950518,Pos
id_6225213393782977041,Pos
id_6473242072881551983,Neg
id_2151499538447920311,Neg
id_2257891448942284401,Pos
id_1411225611031748033,Neg
id_5608419174814460561,Pos
id_6367117893469642061,Pos
id_8436517283682896523,Neg
id_6483148694127997997,Pos
id_5160217257069108681,Pos
id_690595940609872604,Neg
id_4998994295133767311,Pos
id_4716092190982947041,Neg
id_4014764425711691132,Neg
id_2939223487153141818,Pos
id_710757384680614157,Neg
id_1367494348512099927,Pos
id_3192366733545633450,Pos
id_8032528747066447907,Pos
id_4436505337728993141,Pos
id_1105122896710567525,Neg
id_4436697838167187176,Pos
id_1745693479081307565,Neg
id_811824124137461387,Neg
id_9152151035263916643,Neg
id_5836342708298442865,Neg
id_786179462825931895,Pos
id_5827155433947521763,Neg
id_3156629624962631703,Pos
id_7923293984874958963,Pos
id_3308500969927328532,Pos
id_6649064676638006807,Neg
id_709657130025619476,Pos
id_2759635305185834603,Pos
id_6240376926149828935,Pos
id_1908254456479515631,Pos
id_8032890460660268635,Neg
id_8041640554583276623,Neg
id_4078229920498173269,Pos
id_1505849066324728778,Neg
id_8125628807567070258,Neg
id_8150258705540733518,Pos
id_2045765170260362272,Pos
id_1584615455108107806,Pos
id_4162664789937923938,Neg
id_5728653490049154043,Pos
id_6091542307744050791,Neg
id_1737865093732571995,Pos
id_3822750860411384026,Pos
id_747968534658675966,Pos
id_3704326869615247762,Neg
id_1217118987902825445,Neg
id_2592715829291000158,Pos
id_2240530306364646654,Pos
id_6183322013646366586,Pos
id_230603826520479678,Pos
id_5555033092120406399,Neg
id_241047945738799510,Neg
id_4648479961114050594,Pos
id_3171069910601845667,Pos
id_5340172164815172872,Pos
id_3528622776903275071,Neg
id_5109958597746433020,Pos
id_7769727390551187666,Pos
id_1337373876007488553,Pos
id_6562426102419060064,Pos
id_4693766869372516457,Pos
id_8642534048689261879,Pos
id_6662373100956933002,Neg
id_8004550810447993755,Pos
id_3946394297319063316,Pos
id_6367961841657170558,Pos
id_5116179222214117480,Neg
id_7064969956459279109,Neg
id_3246813351087465272,Neg
id_3732608834121571502,Pos
id_6739488989641550036,Neg
id_1081751806396117951,Pos
id_9055303173460660400,Neg
id_1502842426003710790,Neg
id_4043084890309717749,Pos
id_2095327877385121738,Neg
id_1121809132412378539,Pos
id_940295808667541313,Pos
id_6525109807346608623,Pos
id_4752032842383165674,Neg
id_2027714616720114961,Pos
id_1015023991896181999,Neg
id_923271013571657162,Pos
id_204935985264568527,Neg
id_3063791432958026580,Neg
id_4873578149119487206,Pos
id_4060356826408121927,Pos
id_2155205751625907819,Neg
id_7047941227175390061,Pos
id_5143379327410515378,Neg
id_8242031247441655311,Pos
id_8937253806892189869,Pos
id_241893156648122283,Neg
id_495491953062380851,Pos
id_1290557229242310733,Neg
id_842952131548105657,Neg
id_9131960613044084033,Neg
id_6650244306582081013,Neg
id_5631030081700572948,Pos
id_5206948541361476530,Pos
id_277769465147153626,Neg
id_502913519113521628,Pos
id_1069012323514810424,Neg
id_3730406963303921615,Pos
id_5656743032959170605,Neg
id_620846762643927180,Neg
id_440567700808248331,Pos
id_2273342452049842525,Pos
id_5769227792685351340,Neg
id_417953469655297634,Pos
id_8694427059040360070,Pos
id_2552425625897762228,Pos
id_6795514587458424058,Pos
id_4589716214274524769,Pos
id_1622455942353409344,Pos
id_1104322735710773083,Pos
id_7126208613774858969,Neg
id_1963880609445310688,Neg
id_4940460934634390250,Neg
id_467998321216351355,Pos
id_6885488624686641713,Pos
id_1273928915463971779,Neg
id_5873323845594569530,Neg
id_565991496177075740,Neg
id_5484340589011452851,Neg
id_3256709733121267604,Neg
id_1320167485404033294,Neg
id_1331659572350036090,Pos
id_1059636714849473342,Pos
id_1493542597741853731,Neg
id_5858446693059514936,Pos
id_27881000775857594,Pos
id_699819842440574679,Pos
id_4846575814281854986,Neg
id_665877235591503852,Neg
id_6188926950263789960,Neg
id_2309723290359350766,Neg
id_1594565743281046736,Neg
id_1784956992064211968,Neg
id_1477711915225133830,Pos
id_2086128405332791380,Neg
id_7098631384683800016,Neg
id_4235464631637624760,Pos
id_1219033499643604656,Pos
id_3861155349865590193,Pos
id_8376430781403988850,Neg
id_7411540290733687128,Neg
id_1279908364641404577,Pos
id_2586768631079837467,Neg
id_4120651643186393714,Pos
id_2310058589867511520,Neg
id_6691629649378249675,Pos
id_7696013317822518398,Pos
id_4451285600095293306,Neg
id_5069015000926973751,Pos
id_2006741337933182023,Pos
id_5747471622965557379,Neg
id_5301914735039672324,Pos
id_596883933212948207,Pos
id_6671061626516157424,Pos
id_4280308441005841503,Neg
id_4908979051982409492,Neg
id_6882582937549516544,Pos
id_3648879340045187659,Neg
id_7872077633745851389,Neg
id_4983470664087802112,Neg
id_7999150868326569030,Neg
id_6164825758468060658,Pos
id_7345478325012593431,Neg
id_6782385976237509367,Pos
id_2626825179709644828,Neg
id_8677476038594791475,Neg
id_1744544102888062327,Pos
id_5054278268058175326,Pos
id_6688555165759270504,Neg
id_5007441894502456055,Neg
id_7306548994843601191,Neg
id_7583906678462920062,Pos
id_8503527878837118989,Pos
id_5618432384277206107,Pos
id_7447806075450478345,Pos
id_6310359801875925919,Neg
id_6640201844119054841,Pos
id_7381485492573497660,Neg
id_8887483408041072771,Neg
id_7338132818535754495,Pos
id_4114188361654060936,Neg
id_2794095210788917648,Neg
id_8034581354930502258,Pos
id_4933796004383009684,Pos
id_7291866619072261505,Pos
id_5061566011509560400,Pos
id_1803250812559207647,Pos
id_645511449862148638,Pos
id_4440861684405023700,Pos
id_5547349451464006063,Pos
id_7239562412856894713,Neg
id_6717458225482838921,Neg
id_5928480983839537143,Pos
id_3569218855022187104,Neg
id_2196513548779073322,Neg
id_4643735808953053989,Pos
id_948321496224192131,Neg
id_8138290517181311095,Pos
id_217203073289266856,Pos
id_7631397368801776474,Pos
id_8109876027164382798,Neg
id_4644088795139078345,Neg
id_2063560430952574708,Pos
id_2418639718211136626,Pos
id_1459069987631856386,Neg
id_3335849470533734282,Neg
id_9120015119289036654,Pos
id_8293517206554994202,Neg
id_2362658337080706198,Neg
id_2164959712549075957,Neg
id_6585509442805175367,Pos
id_3064179710886028416,Pos
id_5967775107053027021,Pos
id_1907761462952448442,Neg
id_8877508136038735687,Neg
id_4979363786325197872,Neg
id_5907557333399228570,Pos
id_3454790369234117236,Neg
id_6847247696176411796,Neg
id_5801406035563041701,Neg
id_3028759910169107318,Pos
id_8253195667038513847,Pos
id_2861840202391471195,Pos
id_6056592509593634093,Neg
id_5856487981817929767,Neg
id_438641931980345974,Neg
id_5532915406410058919,Pos
id_7544344712495351268,Pos
id_6098496491156993904,Pos
id_8812115489431664172,Pos
id_1737863831011258597,Neg
id_7789510701406449807,Neg
id_4840109955767989506,Neg
id_3699955228561732126,Pos
id_1475675387762734383,Pos
id_5894256944966366670,Neg
id_3472997010474051184,Neg
id_6015660436169323191,Neg
id_5642955552324401646,Pos
id_8900793434378240629,Neg
id_7235092356923480789,Pos
id_8013933334010427221,Neg
id_5871721174252537321,Pos
id_8878774142078565535,Pos
id_765442935521697225,Neg
id_3623950366305380970,Neg
id_6807384652997447742,Neg
id_2350222366650209755,Neg
id_5610896396010215821,Neg
id_6589015025180097764,Neg
id_2953562506053716930,Pos
id_5252230755222432893,Neg
id_954084040959127709,Pos
id_807730981652692990,Pos
id_1122506862739604756,Pos
id_9115818480974707982,Neg
id_7258893884561761753,Pos
id_5772673984250830312,Neg
id_1392437259412926563,Neg
id_8291863661326077510,Pos
id_890827367490630733,Neg
id_5572477402443074001,Pos
id_7342555732906527260,Pos
id_6607857678068339499,Neg
id_2916690843183901260,Neg
id_6319455297063223279,Neg
id_5217438852948979282,Pos
id_3980849740419631740,Pos
id_7592058650940304482,Pos
id_4157503617932072015,Pos
id_2507811335283608001,Pos
id_3157372658602685915,Neg
id_8452268419116860515,Pos
id_5477376166396692264,Pos
id_3257976954631978133,Pos
id_1848392039824119940,Neg
id_501462374218854158,Pos
id_21767157783748044,Neg
id_8475885155785377041,Neg
id_3394757343589061114,Pos
id_3358375109420235506,Neg
id_8130793694719194285,Neg
id_8334504118116188730,Pos
id_624269529461529906,Neg
id_8610024011002144850,Pos
id_4405054825519798856,Neg
id_6826500001954710590,Neg
id_3814034808395130499,Pos
id_7043546019634489465,Pos
id_3765272210733990842,Pos
id_3279939579139996872,Neg
id_5712872448761185579,Neg
id_8129717006545021291,Pos
id_4041453889358788276,Pos
id_670301056201529711,Neg
id_6384071757179190593,Pos
id_8576001294423669393,Neg
id_3131923869249950839,Pos
id_3377135741320025912,Pos
id_2564251796872785141,Pos
id_6391742036198174224,Pos
id_8786697018282140074,Neg
id_8645869275481202792,Pos
id_3217928038166106712,Neg
id_8162596643343783352,Neg
id_5033976335602458936,Neg
id_6869756138008024849,Pos
id_281073733812616413,Neg
id_9007427074228475424,Neg
id_8513056903727829095,Neg
id_5753508306869886134,Pos
id_6393438088713197689,Pos
id_7226660636039431871,Pos
id_4619099356850037325,Neg
id_6480900785553210200,Pos
id_9182562745198829131,Pos
id_8319749745815321296,Pos
id_3606380213446815084,Pos
id_4631461015763906658,Neg
id_11557483615249762,Pos
id_8755322947899794580,Neg
id_8468471251960606057,Pos
id_2836254291937372135,Pos
id_5979584570605492553,Pos
id_2476944745363938803,Pos
id_6974831258773430831,Pos
id_395909829180055021,Neg
id_7771976621974551221,Pos
id_604305181433142427,Pos
id_7048366398872128332,Neg
id_5570540565466105593,Pos
id_8736927375320138568,Pos
id_1206144616317911177,Neg
id_7971214438232807380,Neg
id_8237216215441892645,Pos
id_944768506004294794,Pos
id_4120445532002108024,Neg
id_3477801579941276792,Pos
id_7520459248312443538,Pos
id_6967629367413208972,Pos
id_1686199922809702998,Pos
id_5907200571938689911,Pos
id_5166082159469900177,Pos
id_983685814560854077,Neg
id_7634338111436236358,Pos
id_3452112122117185040,Pos
id_4410202030294473883,Neg
id_1429489525667559394,Neg
id_8927227562221904196,Neg
id_1783809372509574178,Neg
id_3261771588304236601,Neg
id_2929273817456714055,Pos
id_7022253508807953563,Pos
id_7266391819422827016,Neg
id_2859735054236262801,Neg
id_5902751943601982782,Pos
id_4203316964635888222,Neg
id_5172016331071213691,Neg
id_5407019615634403855,Pos
id_7502451197766134054,Pos
id_3680386133500627674,Pos
id_1051018734117455559,Neg
id_8057032901335156786,Neg
id_2153138137187267676,Pos
id_7269807280492869853,Neg
id_6613961535259449553,Neg
id_3572629604520545493,Neg
id_5673951193132123218,Pos
id_3682979945850677024,Neg
id_7017969540924849496,Neg
id_2355844057935929479,Pos
id_8622745566692503433,Pos
id_3147560088554191145,Pos
id_1695091797851763183,Neg
id_4236392430474084617,Neg
id_4753532546184212925,Neg
id_3912994342410765360,Neg
id_8198740197594845740,Pos
id_1259753161157547947,Neg
id_2761382807120530846,Pos
id_6064695888810160445,Neg
id_2215797565395513631,Neg
id_4663160507217434540,Neg
id_8239934367102245259,Pos
id_8581237941888776713,Neg
id_1531594320064386257,Pos
id_409390202513558245,Pos
id_6914579271407576260,Pos
id_1604508738604861709,Neg
id_1596713153913957082,Pos
id_7350918863160926230,Neg
id_6928350031770625380,Neg
id_4684863054274078217,Neg
id_4512258386055371910,Pos
id_458000053957568032,Neg
id_6019653248225768437,Neg
id_3136075474850275539,Pos
id_6409196173403308813,Pos
id_1374915502247087782,Pos
id_5043094061552424406,Neg
id_5740703587729189883,Pos
id_1935575284611589390,Pos
id_8624501452406618488,Neg
id_3373315492456927775,Neg
id_486529009148681743,Neg
id_2438082871947636328,Pos
id_2633528601455377334,Pos
id_7678743542089332792,Pos
id_4496806725811209095,Pos
id_1011515355802432643,Pos
id_3839428596377232094,Neg
id_7088635363693602890,Neg
id_6934126286044290937,Pos
id_3190900663669332997,Pos
id_8088019398152034564,Pos
id_4693454470627911821,Neg
id_5531498844593169855,Neg
id_3267834243879004268,Pos
id_3248854770513831947,Neg
id_3689419347369105916,Neg
id_1512896364628639511,Neg
id_3157429614164909858,Pos
id_6810031679997249351,Pos
id_1285650890532633650,Pos
id_5884625266052563440,Neg
id_5921443838836746721,Neg
id_180726362656445885,Pos
id_2979752641101512594,Pos
id_1911619035070710381,Pos
id_1742187252466861587,Neg
id_1937090974275133940,Pos
id_3366797789392498948,Neg
id_9021354905844830894,Pos
id_7687567393481985436,Neg
id_8892683337832736193,Neg
id_2411946552844986579,Neg
id_8669824751925523676,Neg
id_4807300322634943742,Neg
id_4200900512953110458,Pos
id_5714648400554931245,Pos
id_4007200167966064604,Pos
id_9179168436840868228,Neg
id_36486736556819747,Pos
id_5140882138895988889,Neg
id_9104718116522106145,Pos
id_284748679624149561,Neg
id_4874889853604288143,Pos
id_2937979724761712657,Pos
id_8199494965080392217,Pos
id_4985122457000329345,Pos
id_2098666561625940674,Pos
id_4783733227199594426,Neg
id_1235556148634565968,Pos
id_8515487030587999989,Pos
id_4781753084066205160,Pos
id_9170536402983585487,Pos
id_8198411344833728025,Pos
id_8898062599683038810,Pos
id_8265289831081310966,Neg
id_2140703146011037042,Pos
id_3413245094746118056,Pos
id_8935824428892815199,Neg
id_4585226066477694392,Neg
id_5047679265550785057,Pos
id_3512553861138261202,Pos
id_237878010765998686,Pos
id_5708155569644999366,Neg
id_278082963398572204,Pos
id_5587109561451958229,Neg
id_573583370559149510,Pos
id_3612431160941187527,Neg
id_6891425029695981644,Neg
id_1424879496747190766,Pos
id_6480378234058508422,Pos
id_5928392228341209052,Pos
id_5925773165870262728,Pos
id_2119611579523169249,Pos
id_695179005722429478,Pos
id_4047832933702179732,Pos
id_384261100481802028,Neg
id_4606212569475271466,Neg
id_4097795686958622001,Neg
id_8193175019491231331,Neg
id_8817372069847512305,Neg
id_5996756889238286286,Neg
id_7758255296681981576,Pos
id_8563032314252802308,Pos
id_7605621148348548800,Neg
id_7642155046401748742,Pos
id_7287407257606940817,Neg
id_9136304306743190753,Neg
id_8205284245988247558,Neg
id_1140284909193776134,Pos
id_7036326183903257442,Neg
id_7738174134137441291,Neg
id_2056793241822414511,Pos
id_3495363374793417215,Pos
id_3469501809042761821,Pos
id_1478317978064063498,Neg
id_5545789695432927168,Neg
id_8143898520400671480,Neg
id_5107634054067863078,Neg
id_6360610008704723790,Neg
id_5415724981765162524,Pos
id_2446182956933912766,Neg
id_9217435964086910856,Pos
id_4003141668680466387,Neg
id_1943938427750189526,Pos
id_817746231202608414,Pos
id_7027412739488014820,Pos
id_7488308016486934103,Pos
id_881647158363884006,Neg
id_3647850523573305032,Pos
id_5485770233305663789,Neg
id_5633122040012315690,Neg
id_1746263812081217243,Pos
id_5985893065814307443,Pos
id_7515265928477699778,Neg
id_158803161718868076,Neg
id_3744906893152476242,Pos
id_606851976780320993,Pos
id_5000413906377741036,Neg
id_7880104399333361143,Neg
id_6143110223430248817,Neg
id_946827646467580307,Neg
id_1931080682941479824,Pos
id_2838991599148390642,Neg
id_3527573267280159658,Neg
id_1784469762384282574,Pos
id_2630340511654406738,Neg
id_3848486497716491111,Neg
id_9219481197450141628,Pos
id_5032325156898842952,Neg
id_9716617718993702,Pos
id_6049191168544684231,Neg
id_4321441707872208238,Pos
id_4951745965495045262,Neg
id_7764419519642745633,Neg
id_8702283086801980673,Neg
id_8197186196825387717,Pos
id_4109391755061459787,Neg
id_9051362841611187809,Neg
id_2090715554954190886,Pos
id_4758930843331765207,Pos
id_4122321444868065038,Pos
id_8013904437469930159,Neg
id_4918815746866232424,Pos
id_2678771391809768558,Pos
id_3269648227615093035,Pos
id_6737356302130898594,Neg
id_7739090040206469462,Pos
id_1527284844369451407,Pos
id_5167662733200904606,Pos
id_3917192977882410991,Neg
id_6374969621967368282,Neg
id_7753020122391386538,Pos
id_3453453225656742901,Neg
id_5164162038504810977,Neg
id_2042041339126547732,Pos
id_1860715726929724929,Neg
id_3153565333300160014,Neg
id_2798937932442516552,Pos
id_794067840279322148,Pos
id_8073135094498648789,Neg
id_3216409337724355776,Neg
id_6445735491707389764,Neg
id_4423189693571881870,Pos
id_211889082051942056,Neg
id_8397147491736689807,Neg
id_5184131037973828558,Pos
id_6675532743312400168,Neg
id_2088698732798456179,Pos
id_8582119316427533237,Pos
id_3384926988082144192,Neg
id_2298825991962398827,Pos
id_6268620446404603174,Pos
id_6721888136354716685,Neg
id_395292393274091677,Neg
id_4643386885809770943,Neg
id_4546789841506364683,Pos
